"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"04/10/2017","12,200.0","12,000.0","12,350.0","12,000.0","2.03M","0.41%"
"03/10/2017","12,150.0","12,300.0","12,300.0","12,000.0","1.84M","-1.22%"
"02/10/2017","12,300.0","12,500.0","12,650.0","12,300.0","1.91M","-1.60%"
"29/09/2017","12,500.0","12,600.0","12,650.0","12,400.0","1.94M","-0.79%"
"28/09/2017","12,600.0","12,200.0","12,900.0","12,200.0","6.77M","2.86%"
"27/09/2017","12,250.0","12,350.0","12,450.0","12,200.0","1.46M","-2.00%"
"26/09/2017","12,500.0","12,550.0","12,800.0","12,350.0","5.17M","1.63%"
"25/09/2017","12,300.0","11,450.0","12,350.0","11,450.0","7.07M","6.49%"
"22/09/2017","11,550.0","11,650.0","11,750.0","11,550.0","1.34M","-0.43%"
"21/09/2017","11,600.0","11,700.0","11,700.0","11,550.0","1.44M","-0.85%"
"20/09/2017","11,700.0","11,750.0","11,750.0","11,650.0","969.63K","-0.43%"
"19/09/2017","11,750.0","11,800.0","11,900.0","11,700.0","1.53M","-0.42%"
"18/09/2017","11,800.0","11,550.0","11,950.0","11,550.0","1.77M","2.61%"
"15/09/2017","11,500.0","11,700.0","11,750.0","11,500.0","5.54M","-1.71%"
"14/09/2017","11,700.0","11,550.0","11,700.0","11,450.0","2.11M","1.74%"
"13/09/2017","11,500.0","11,500.0","11,550.0","11,400.0","1.36M","0.44%"
"12/09/2017","11,450.0","11,600.0","11,650.0","11,450.0","1.54M","-1.29%"
"11/09/2017","11,600.0","11,700.0","11,700.0","11,600.0","1.15M","-0.43%"
"08/09/2017","11,650.0","11,750.0","11,800.0","11,650.0","912.57K","-0.85%"
"07/09/2017","11,750.0","11,650.0","11,900.0","11,650.0","1.02M","0.86%"
"06/09/2017","11,650.0","11,800.0","11,900.0","11,650.0","1.14M","-1.69%"
"05/09/2017","11,850.0","11,700.0","11,900.0","11,500.0","2.87M","2.16%"
"01/09/2017","11,600.0","11,650.0","11,750.0","11,500.0","1.41M","-0.85%"
"31/08/2017","11,700.0","11,400.0","11,800.0","11,300.0","2.60M","2.18%"
"30/08/2017","11,450.0","11,750.0","11,750.0","11,400.0","1.99M","-1.29%"
"29/08/2017","11,600.0","11,750.0","11,800.0","11,600.0","2.18M","-1.28%"
"28/08/2017","11,750.0","11,800.0","11,900.0","11,700.0","1.10M","-0.42%"
"25/08/2017","11,800.0","11,750.0","11,800.0","11,700.0","1.16M","0.43%"
"24/08/2017","11,750.0","11,700.0","11,900.0","11,700.0","1.21M","-0.42%"
"23/08/2017","11,800.0","11,750.0","11,950.0","11,650.0","582.45K","0.85%"
"22/08/2017","11,700.0","11,800.0","11,800.0","11,600.0","961.11K","0.00%"
"21/08/2017","11,700.0","11,800.0","11,900.0","11,600.0","1.54M","-0.43%"
"18/08/2017","11,750.0","11,850.0","11,900.0","11,650.0","928.08K","-0.84%"
"17/08/2017","11,850.0","12,050.0","12,100.0","11,850.0","895.77K","-1.25%"
"16/08/2017","12,000.0","11,900.0","12,050.0","11,700.0","1.95M","0.84%"
"15/08/2017","11,900.0","12,250.0","12,250.0","11,900.0","1.38M","-1.65%"
"14/08/2017","12,100.0","12,000.0","12,150.0","11,950.0","786.88K","1.26%"
"11/08/2017","11,950.0","11,950.0","12,100.0","11,850.0","849.27K","0.00%"
"10/08/2017","11,950.0","11,800.0","12,100.0","11,800.0","1.48M","1.27%"
"09/08/2017","11,800.0","12,200.0","12,200.0","11,800.0","3.70M","-3.28%"
"08/08/2017","12,200.0","12,600.0","12,600.0","12,200.0","2.40M","-2.79%"
"07/08/2017","12,550.0","12,700.0","12,750.0","12,550.0","1.89M","-1.18%"
"04/08/2017","12,700.0","12,500.0","12,750.0","12,400.0","2.34M","3.25%"
"03/08/2017","12,300.0","12,300.0","12,700.0","12,300.0","3.98M","-1.99%"
"02/08/2017","12,550.0","12,700.0","12,900.0","12,500.0","4.83M","-3.46%"
"01/08/2017","13,000.0","13,100.0","13,100.0","12,950.0","1.81M","-0.76%"
"31/07/2017","13,100.0","12,800.0","13,200.0","12,700.0","4.49M","2.34%"
"28/07/2017","12,800.0","12,600.0","12,850.0","12,500.0","2.95M","1.19%"
"27/07/2017","12,650.0","12,600.0","12,900.0","12,600.0","1.88M","-1.17%"
"26/07/2017","12,800.0","12,550.0","12,950.0","12,500.0","4.43M","2.40%"
"25/07/2017","12,500.0","11,900.0","12,500.0","11,850.0","3.41M","5.49%"
"24/07/2017","11,850.0","11,800.0","11,900.0","11,650.0","2.35M","1.28%"
"21/07/2017","11,700.0","11,800.0","12,050.0","11,700.0","2.08M","-0.85%"
"20/07/2017","11,800.0","12,000.0","12,050.0","11,800.0","1.36M","-2.07%"
"19/07/2017","12,050.0","12,400.0","12,400.0","12,050.0","1.31M","-0.41%"
"18/07/2017","12,100.0","11,700.0","12,100.0","11,500.0","2.81M","3.42%"
"17/07/2017","11,700.0","12,000.0","12,000.0","11,400.0","4.50M","-3.31%"
"14/07/2017","12,100.0","12,350.0","12,500.0","12,050.0","3.53M","-2.42%"
"13/07/2017","12,400.0","12,650.0","12,650.0","12,400.0","2.29M","-1.59%"
"12/07/2017","12,600.0","12,600.0","12,850.0","12,550.0","1.92M","0.00%"
"11/07/2017","12,600.0","12,850.0","12,900.0","12,400.0","2.80M","-1.95%"
"10/07/2017","12,850.0","13,100.0","13,200.0","12,800.0","2.95M","-1.15%"
"07/07/2017","13,000.0","13,450.0","13,450.0","13,000.0","3.09M","-3.35%"
"06/07/2017","13,450.0","13,600.0","13,750.0","13,350.0","2.21M","0.00%"
"05/07/2017","13,450.0","13,000.0","13,500.0","12,900.0","3.24M","1.89%"
"04/07/2017","13,200.0","13,600.0","13,650.0","12,950.0","5.32M","-2.94%"
"03/07/2017","13,600.0","13,800.0","14,000.0","13,600.0","3.45M","-1.45%"
"30/06/2017","13,800.0","14,100.0","14,200.0","13,450.0","8.30M","-2.13%"
"29/06/2017","14,100.0","14,200.0","14,200.0","13,950.0","4.43M","-0.70%"
"28/06/2017","14,200.0","14,400.0","14,400.0","14,000.0","4.27M","-1.05%"
"27/06/2017","14,350.0","14,400.0","14,650.0","14,200.0","3.37M","1.06%"
"26/06/2017","14,200.0","14,200.0","14,200.0","13,950.0","3.27M","0.00%"
"23/06/2017","14,200.0","14,200.0","14,300.0","13,900.0","4.05M","-0.70%"
"22/06/2017","14,300.0","14,550.0","14,600.0","14,200.0","4.77M","-2.05%"
"21/06/2017","14,600.0","14,550.0","14,700.0","14,200.0","7.12M","0.34%"
"20/06/2017","14,550.0","14,300.0","14,600.0","14,300.0","6.39M","2.83%"
"19/06/2017","14,150.0","14,000.0","14,300.0","13,950.0","6.72M","1.80%"
"16/06/2017","13,900.0","13,700.0","13,900.0","13,600.0","15.37M","1.09%"
"15/06/2017","13,750.0","14,000.0","14,050.0","13,700.0","3.02M","-1.79%"
"14/06/2017","14,000.0","14,100.0","14,100.0","13,900.0","3.78M","0.72%"
"13/06/2017","13,900.0","13,900.0","13,950.0","13,400.0","5.38M","0.72%"
"12/06/2017","13,800.0","14,000.0","14,200.0","13,700.0","4.83M","-0.72%"
"09/06/2017","13,900.0","13,800.0","14,250.0","13,700.0","8.23M","0.72%"
"08/06/2017","13,800.0","13,600.0","13,950.0","13,300.0","3.67M","2.60%"
"07/06/2017","13,450.0","13,900.0","13,950.0","13,400.0","6.01M","-0.74%"
"06/06/2017","13,550.0","12,750.0","13,550.0","12,750.0","13.48M","6.69%"
"05/06/2017","12,700.0","12,600.0","12,900.0","12,500.0","2.28M","2.42%"
"02/06/2017","12,400.0","12,650.0","12,650.0","12,400.0","1.72M","-1.98%"
"01/06/2017","12,650.0","12,600.0","12,650.0","12,450.0","1.14M","1.20%"
"31/05/2017","12,500.0","12,600.0","12,750.0","12,450.0","3.65M","-0.79%"
"30/05/2017","12,600.0","13,000.0","13,100.0","12,550.0","4.94M","-0.79%"
"29/05/2017","12,700.0","12,450.0","13,000.0","12,400.0","6.54M","3.25%"
"26/05/2017","12,300.0","12,400.0","12,450.0","12,250.0","2.98M","-0.81%"
"25/05/2017","12,400.0","12,550.0","12,750.0","12,350.0","4.88M","-1.20%"
"24/05/2017","12,550.0","12,500.0","12,750.0","12,400.0","2.94M","1.21%"
"23/05/2017","12,400.0","12,800.0","12,900.0","12,400.0","3.42M","-2.36%"
"22/05/2017","12,700.0","12,400.0","12,900.0","12,350.0","5.15M","2.42%"
"19/05/2017","12,400.0","12,450.0","12,550.0","12,350.0","2.61M","-0.40%"
"18/05/2017","12,450.0","12,500.0","12,900.0","12,400.0","3.44M","-0.40%"
"17/05/2017","12,500.0","12,500.0","12,600.0","12,350.0","2.66M","1.21%"
"16/05/2017","12,350.0","12,600.0","12,900.0","12,300.0","3.54M","-2.37%"
"15/05/2017","12,650.0","12,350.0","13,000.0","12,150.0","5.72M","3.69%"
"12/05/2017","12,200.0","12,200.0","12,450.0","12,200.0","1.87M","-1.21%"
"11/05/2017","12,350.0","12,600.0","12,650.0","12,200.0","3.61M","-0.40%"
"10/05/2017","12,400.0","11,900.0","12,500.0","11,900.0","6.65M","4.20%"
"09/05/2017","11,900.0","11,750.0","11,900.0","11,700.0","2.41M","1.28%"
"08/05/2017","11,750.0","11,800.0","12,100.0","11,700.0","2.70M","-2.89%"
"05/05/2017","12,100.0","12,150.0","12,150.0","11,950.0","3.47M","-0.41%"
"04/05/2017","12,150.0","11,600.0","12,250.0","11,600.0","6.46M","4.29%"
"03/05/2017","11,650.0","11,550.0","11,900.0","11,500.0","4.25M","0.87%"
"28/04/2017","11,550.0","12,050.0","12,350.0","11,550.0","12.44M","-6.85%"
"27/04/2017","12,400.0","11,900.0","12,600.0","11,900.0","11.43M","4.64%"
"26/04/2017","11,850.0","11,100.0","11,850.0","10,950.0","8.43M","6.76%"
"25/04/2017","11,100.0","10,750.0","11,200.0","10,450.0","5.36M","5.71%"
"24/04/2017","10,500.0","11,000.0","11,400.0","10,500.0","4.98M","-6.67%"
"21/04/2017","11,250.0","11,700.0","11,800.0","11,050.0","5.00M","-3.02%"
"20/04/2017","11,600.0","11,600.0","11,900.0","11,500.0","3.04M","0.00%"
"19/04/2017","11,600.0","11,300.0","11,700.0","11,300.0","3.20M","2.65%"
"18/04/2017","11,300.0","11,200.0","11,300.0","11,050.0","6.66M","0.89%"
"17/04/2017","11,200.0","11,900.0","12,000.0","11,200.0","5.04M","-3.45%"
"14/04/2017","11,600.0","11,700.0","12,200.0","11,350.0","5.50M","-2.52%"
"13/04/2017","11,900.0","12,900.0","12,900.0","11,900.0","4.99M","-6.67%"
"12/04/2017","12,750.0","12,550.0","13,000.0","12,500.0","6.40M","0.79%"
"11/04/2017","12,650.0","12,700.0","13,000.0","12,550.0","5.05M","-1.17%"
"10/04/2017","12,800.0","13,400.0","13,800.0","12,800.0","10.96M","-2.66%"
"07/04/2017","13,150.0","11,700.0","13,150.0","11,700.0","26.34M","6.91%"
"05/04/2017","12,300.0","12,250.0","12,600.0","12,050.0","7.54M","-0.81%"
"04/04/2017","12,400.0","12,800.0","12,800.0","12,300.0","14.36M","1.22%"
"03/04/2017","12,250.0","11,600.0","12,250.0","11,600.0","18.14M","6.99%"
"31/03/2017","11,450.0","11,400.0","11,850.0","11,200.0","10.13M","1.78%"
"30/03/2017","11,250.0","11,300.0","11,500.0","11,200.0","2.84M","0.45%"
"29/03/2017","11,200.0","11,200.0","11,250.0","11,050.0","2.93M","0.45%"
"28/03/2017","11,150.0","11,350.0","11,400.0","11,150.0","4.88M","-2.19%"
"27/03/2017","11,400.0","11,500.0","11,650.0","11,400.0","5.75M","0.00%"
"24/03/2017","11,400.0","11,600.0","11,850.0","11,250.0","13.41M","0.00%"
"23/03/2017","11,400.0","10,750.0","11,500.0","10,750.0","9.56M","6.05%"
"22/03/2017","10,750.0","10,700.0","11,100.0","10,650.0","6.35M","0.47%"
"21/03/2017","10,700.0","10,550.0","10,750.0","10,500.0","2.22M","1.42%"
"20/03/2017","10,550.0","10,400.0","10,600.0","10,400.0","1.65M","2.43%"
"17/03/2017","10,300.0","10,350.0","10,450.0","10,300.0","3.76M","-0.48%"
"16/03/2017","10,350.0","10,400.0","10,450.0","10,300.0","1.89M","0.00%"
"15/03/2017","10,350.0","10,450.0","10,550.0","10,350.0","1.30M","-0.96%"
"14/03/2017","10,450.0","10,550.0","10,700.0","10,450.0","985.28K","-0.95%"
"13/03/2017","10,550.0","10,550.0","10,800.0","10,550.0","2.55M","0.96%"
"10/03/2017","10,450.0","10,450.0","10,750.0","10,400.0","1.87M","0.00%"
"09/03/2017","10,450.0","10,600.0","10,700.0","10,450.0","1.62M","-1.42%"
"08/03/2017","10,600.0","10,450.0","10,750.0","10,250.0","2.45M","0.95%"
"07/03/2017","10,500.0","10,700.0","10,900.0","10,450.0","2.22M","-2.78%"
"06/03/2017","10,800.0","11,000.0","11,300.0","10,700.0","4.25M","-0.92%"
"03/03/2017","10,900.0","10,200.0","10,900.0","10,150.0","5.04M","6.86%"
"02/03/2017","10,200.0","10,300.0","10,300.0","10,100.0","729.09K","0.00%"
"01/03/2017","10,200.0","10,300.0","10,400.0","9,900.0","2.43M","-0.97%"
"28/02/2017","10,300.0","10,550.0","10,600.0","10,250.0","1.96M","-1.44%"
"27/02/2017","10,450.0","10,100.0","10,750.0","10,100.0","3.08M","1.46%"
"24/02/2017","10,300.0","11,000.0","11,050.0","10,300.0","10.60M","-6.79%"
"23/02/2017","11,050.0","11,000.0","11,500.0","10,950.0","5.92M","0.91%"
"22/02/2017","10,950.0","10,700.0","10,950.0","10,600.0","3.96M","0.92%"
"21/02/2017","10,850.0","11,050.0","11,200.0","10,800.0","5.32M","-1.81%"
"20/02/2017","11,050.0","11,000.0","11,200.0","10,950.0","5.14M","0.45%"
"17/02/2017","11,000.0","10,350.0","11,000.0","10,350.0","7.61M","5.26%"
"16/02/2017","10,450.0","10,050.0","10,600.0","9,960.0","6.18M","5.03%"
"15/02/2017","9,950.0","10,100.0","10,200.0","9,950.0","2.88M","-1.49%"
"14/02/2017","10,100.0","10,050.0","10,300.0","9,970.0","2.57M","1.00%"
"13/02/2017","10,000.0","10,150.0","10,200.0","9,900.0","1.79M","-1.96%"
"10/02/2017","10,200.0","10,300.0","10,300.0","10,100.0","1.47M","0.00%"
"09/02/2017","10,200.0","10,100.0","10,350.0","10,000.0","2.15M","2.00%"
"08/02/2017","10,000.0","9,890.0","10,000.0","9,760.0","3.24M","1.32%"
"07/02/2017","9,870.0","9,900.0","9,960.0","9,760.0","1.73M","-0.80%"
"06/02/2017","9,950.0","9,950.0","10,100.0","9,940.0","2.85M","-1.00%"
"03/02/2017","10,050.0","10,000.0","10,250.0","9,960.0","2.64M","0.00%"
"02/02/2017","10,050.0","10,200.0","10,200.0","9,850.0","2.30M","-1.47%"
"25/01/2017","10,200.0","9,850.0","10,350.0","9,850.0","3.44M","3.55%"
"24/01/2017","9,850.0","9,550.0","9,850.0","9,550.0","3.12M","3.14%"
"23/01/2017","9,550.0","9,450.0","9,650.0","9,430.0","1.82M","0.53%"
"20/01/2017","9,500.0","9,530.0","9,610.0","9,430.0","1.87M","-0.94%"
"19/01/2017","9,590.0","9,460.0","9,620.0","9,300.0","2.58M","1.48%"
"18/01/2017","9,450.0","9,280.0","9,530.0","9,250.0","4.60M","2.27%"
"17/01/2017","9,240.0","8,810.0","9,300.0","8,810.0","2.35M","3.13%"
"16/01/2017","8,960.0","8,950.0","8,970.0","8,700.0","1.29M","0.11%"
"13/01/2017","8,950.0","9,060.0","9,060.0","8,930.0","2.02M","-1.00%"
"12/01/2017","9,040.0","9,030.0","9,070.0","9,000.0","1.80M","0.11%"
"11/01/2017","9,030.0","8,970.0","9,070.0","8,960.0","1.35M","0.33%"
"10/01/2017","9,000.0","8,920.0","9,100.0","8,900.0","1.23M","0.11%"
"09/01/2017","8,990.0","8,660.0","9,080.0","8,640.0","3.04M","2.39%"
"06/01/2017","8,780.0","8,550.0","9,140.0","8,550.0","2.70M","2.33%"
"05/01/2017","8,580.0","8,450.0","8,650.0","8,450.0","1.29M","4.63%"
"04/01/2017","8,200.0","8,610.0","8,780.0","8,200.0","3.36M","-6.71%"
"03/01/2017","8,790.0","9,160.0","9,300.0","8,790.0","4.99M","-6.98%"
"30/12/2016","9,450.0","9,300.0","9,540.0","9,150.0","9.64M","0.53%"
"29/12/2016","9,400.0","9,140.0","9,400.0","9,040.0","6.53M","3.30%"
"28/12/2016","9,100.0","8,650.0","9,100.0","8,600.0","3.73M","5.81%"
"27/12/2016","8,600.0","8,320.0","8,600.0","8,200.0","3.00M","2.99%"
"26/12/2016","8,350.0","8,440.0","8,500.0","8,350.0","1.22M","0.12%"
"23/12/2016","8,340.0","8,140.0","8,540.0","8,100.0","2.05M","1.71%"
"22/12/2016","8,200.0","8,250.0","8,250.0","8,060.0","1.29M","-0.73%"
"21/12/2016","8,260.0","8,340.0","8,370.0","8,250.0","2.30M","-1.67%"
"20/12/2016","8,400.0","8,410.0","8,470.0","8,310.0","1.69M","-0.24%"
"19/12/2016","8,420.0","8,200.0","8,480.0","8,200.0","1.90M","2.68%"
"16/12/2016","8,200.0","8,000.0","8,260.0","7,990.0","20.94M","2.50%"
"15/12/2016","8,000.0","7,950.0","8,410.0","7,850.0","3.49M","1.27%"
"14/12/2016","7,900.0","7,640.0","7,900.0","7,640.0","5.86M","3.67%"
"13/12/2016","7,620.0","7,610.0","7,660.0","7,600.0","1.35M","0.13%"
"12/12/2016","7,610.0","7,540.0","7,790.0","7,540.0","1.24M","-2.44%"
"09/12/2016","7,800.0","7,910.0","7,910.0","7,710.0","769.32K","-1.39%"
"08/12/2016","7,910.0","7,500.0","7,910.0","7,470.0","1.94M","6.89%"
"07/12/2016","7,400.0","7,520.0","7,820.0","7,400.0","1.86M","-1.46%"
"06/12/2016","7,510.0","7,500.0","7,540.0","7,360.0","1.08M","0.13%"
"05/12/2016","7,500.0","7,610.0","7,640.0","7,450.0","841.52K","-3.10%"
"02/12/2016","7,740.0","7,550.0","7,800.0","7,520.0","940.35K","2.52%"
"01/12/2016","7,550.0","7,500.0","7,620.0","7,500.0","939.85K","0.67%"
"30/11/2016","7,500.0","7,700.0","7,700.0","7,380.0","2.39M","-3.85%"
"29/11/2016","7,800.0","7,860.0","7,860.0","7,450.0","2.26M","0.00%"
"28/11/2016","7,800.0","8,020.0","8,020.0","7,770.0","1.98M","-3.70%"
"25/11/2016","8,100.0","8,220.0","8,220.0","8,060.0","153.50K","-1.46%"
"24/11/2016","8,220.0","8,270.0","8,290.0","8,100.0","642.57K","-0.60%"
"23/11/2016","8,270.0","8,260.0","8,300.0","8,230.0","349.76K","0.00%"
"22/11/2016","8,270.0","8,250.0","8,350.0","8,000.0","633.53K","-0.36%"
"21/11/2016","8,300.0","7,880.0","8,300.0","7,880.0","930.63K","5.33%"
"18/11/2016","7,880.0","7,990.0","7,990.0","7,800.0","531.21K","-0.38%"
"17/11/2016","7,910.0","8,100.0","8,100.0","7,910.0","844.06K","-2.35%"
"16/11/2016","8,100.0","8,010.0","8,180.0","8,010.0","255.98K","0.00%"
"15/11/2016","8,100.0","8,050.0","8,100.0","7,800.0","480.17K","1.12%"
"14/11/2016","8,010.0","8,240.0","8,240.0","7,950.0","1.19M","-2.79%"
"11/11/2016","8,240.0","8,390.0","8,400.0","8,240.0","224.93K","-1.90%"
"10/11/2016","8,400.0","8,300.0","8,430.0","8,300.0","303.51K","1.82%"
"09/11/2016","8,250.0","8,300.0","8,430.0","8,010.0","372.69K","-2.14%"
"08/11/2016","8,430.0","8,500.0","8,500.0","8,390.0","245.02K","0.12%"
"07/11/2016","8,420.0","8,350.0","8,600.0","8,350.0","316.17K","0.48%"
"04/11/2016","8,380.0","8,260.0","8,410.0","8,260.0","182.49K","1.70%"
"03/11/2016","8,240.0","8,250.0","8,300.0","8,230.0","270.17K","-0.12%"
"02/11/2016","8,250.0","8,400.0","8,490.0","8,210.0","484.87K","-2.94%"
"01/11/2016","8,500.0","8,700.0","8,800.0","8,450.0","877.76K","-3.63%"
"31/10/2016","8,820.0","8,800.0","8,860.0","8,760.0","687.48K","-0.56%"
"28/10/2016","8,870.0","9,000.0","9,000.0","8,870.0","508.88K","-0.89%"
"27/10/2016","8,950.0","9,020.0","9,060.0","8,950.0","905.43K","-0.78%"
"26/10/2016","9,020.0","9,100.0","9,160.0","9,020.0","574.06K","-0.88%"
"25/10/2016","9,100.0","9,200.0","9,290.0","9,100.0","500.80K","-1.09%"
"24/10/2016","9,200.0","9,250.0","9,250.0","9,200.0","622.26K","-0.54%"
"21/10/2016","9,250.0","9,270.0","9,300.0","9,220.0","608.32K","-0.75%"
"20/10/2016","9,320.0","9,490.0","9,520.0","9,320.0","759.31K","-1.69%"
"19/10/2016","9,480.0","9,230.0","9,590.0","9,230.0","1.11M","2.60%"
"18/10/2016","9,240.0","9,220.0","9,270.0","9,210.0","246.24K","0.22%"
"17/10/2016","9,220.0","9,200.0","9,330.0","9,200.0","838.92K","0.11%"
"14/10/2016","9,210.0","9,190.0","9,330.0","9,190.0","1.21M","0.11%"
"13/10/2016","9,200.0","9,230.0","9,250.0","9,200.0","559.87K","-0.22%"
"12/10/2016","9,220.0","9,210.0","9,340.0","9,180.0","477.06K","-0.32%"
"11/10/2016","9,250.0","9,300.0","9,330.0","9,190.0","402.85K","-1.28%"
"10/10/2016","9,370.0","9,550.0","9,550.0","9,330.0","408.88K","-1.68%"
"07/10/2016","9,530.0","9,610.0","9,610.0","9,500.0","456.54K","-0.83%"
"06/10/2016","9,610.0","9,350.0","9,680.0","9,350.0","882.20K","2.78%"
"05/10/2016","9,350.0","9,100.0","9,400.0","9,100.0","570.61K","2.19%"
"04/10/2016","9,150.0","9,200.0","9,250.0","9,100.0","606.21K","-0.54%"
"03/10/2016","9,200.0","9,320.0","9,390.0","9,050.0","1.06M","-1.29%"
"30/09/2016","9,320.0","9,360.0","9,390.0","9,300.0","644.36K","-0.75%"
"29/09/2016","9,390.0","9,430.0","9,490.0","9,350.0","737.21K","-0.42%"
"28/09/2016","9,430.0","9,430.0","9,650.0","9,420.0","452.56K","0.00%"
"27/09/2016","9,430.0","9,400.0","9,500.0","9,400.0","391.30K","0.21%"
"26/09/2016","9,410.0","9,500.0","9,560.0","9,400.0","402.32K","-0.95%"
"23/09/2016","9,500.0","9,520.0","9,680.0","9,500.0","315.76K","-1.04%"
"22/09/2016","9,600.0","9,510.0","9,690.0","9,450.0","797.07K","0.84%"
"21/09/2016","9,520.0","9,590.0","9,630.0","9,490.0","995.76K","-2.76%"
"20/09/2016","9,790.0","9,890.0","9,890.0","9,590.0","337.86K","-0.81%"
"19/09/2016","9,870.0","9,600.0","9,900.0","9,600.0","317.77K","5.00%"
"16/09/2016","9,400.0","10,050.0","10,050.0","9,400.0","9.56M","-6.93%"
"15/09/2016","10,100.0","10,000.0","10,100.0","9,920.0","1.62M","0.00%"
"14/09/2016","10,100.0","9,990.0","10,100.0","9,900.0","1.38M","1.10%"
"13/09/2016","9,990.0","10,000.0","10,000.0","9,910.0","742.30K","-0.10%"
"12/09/2016","10,000.0","10,000.0","10,200.0","9,880.0","3.97M","1.01%"
"09/09/2016","9,900.0","10,000.0","10,000.0","9,700.0","2.50M","0.00%"
"08/09/2016","9,900.0","10,000.0","10,100.0","9,900.0","1.08M","-1.00%"
"07/09/2016","10,000.0","10,200.0","10,200.0","9,900.0","741.35K","-1.96%"
"06/09/2016","10,200.0","10,000.0","10,200.0","10,000.0","700.13K","2.00%"
"05/09/2016","10,000.0","10,200.0","10,300.0","10,000.0","1.42M","-1.96%"
"01/09/2016","10,200.0","10,500.0","10,500.0","10,100.0","1.04M","-1.92%"
"31/08/2016","10,400.0","10,400.0","10,500.0","10,400.0","195.10K","-0.95%"
"30/08/2016","10,500.0","10,500.0","10,600.0","10,400.0","200.23K","0.00%"
"29/08/2016","10,500.0","10,500.0","10,600.0","10,500.0","226.79K","0.00%"
"26/08/2016","10,500.0","10,500.0","10,600.0","10,400.0","190.48K","1.94%"
"25/08/2016","10,300.0","10,400.0","10,500.0","10,300.0","217.98K","-1.90%"
"24/08/2016","10,500.0","10,500.0","10,600.0","10,500.0","153.67K","0.00%"
"23/08/2016","10,500.0","10,500.0","10,600.0","10,500.0","108.64K","-0.94%"
"22/08/2016","10,600.0","10,700.0","10,700.0","10,500.0","108.92K","0.00%"
"19/08/2016","10,600.0","10,600.0","10,700.0","10,500.0","619.85K","0.00%"
"18/08/2016","10,600.0","10,800.0","10,900.0","10,600.0","258.77K","-1.85%"
"17/08/2016","10,800.0","10,700.0","10,800.0","10,600.0","774.79K","0.93%"
"16/08/2016","10,700.0","10,800.0","10,900.0","10,700.0","244.02K","-1.83%"
"15/08/2016","10,900.0","10,700.0","11,000.0","10,700.0","320.47K","0.00%"
"12/08/2016","10,900.0","10,900.0","11,000.0","10,700.0","406.78K","0.00%"
"11/08/2016","10,900.0","10,800.0","10,900.0","10,700.0","359.55K","0.93%"
"10/08/2016","10,800.0","10,800.0","10,900.0","10,700.0","165.58K","0.93%"
"09/08/2016","10,700.0","10,900.0","10,900.0","10,700.0","190.36K","-1.83%"
"08/08/2016","10,900.0","10,500.0","10,900.0","10,500.0","869.10K","-0.91%"
"05/08/2016","11,000.0","10,600.0","11,000.0","10,500.0","2.05M","4.76%"
"04/08/2016","10,500.0","10,900.0","11,000.0","10,500.0","810.52K","-4.55%"
"03/08/2016","11,000.0","11,000.0","11,100.0","10,800.0","416.39K","-0.90%"
"02/08/2016","11,100.0","11,100.0","11,200.0","10,900.0","821.38K","-0.89%"
"01/08/2016","11,200.0","11,300.0","11,300.0","11,100.0","406.67K","-0.88%"
"29/07/2016","11,300.0","11,000.0","11,300.0","11,000.0","1.19M","0.89%"
"28/07/2016","11,200.0","11,200.0","11,200.0","11,000.0","750.12K","0.00%"
"27/07/2016","11,200.0","11,100.0","11,300.0","11,100.0","669.57K","0.00%"
"26/07/2016","11,200.0","11,000.0","11,200.0","11,000.0","383.56K","1.82%"
"25/07/2016","11,000.0","11,200.0","11,200.0","11,000.0","558.16K","-0.90%"
"22/07/2016","11,100.0","11,300.0","11,300.0","11,000.0","1.03M","-1.77%"
"21/07/2016","11,300.0","11,200.0","11,500.0","11,200.0","616.45K","0.89%"
"20/07/2016","11,200.0","11,400.0","11,500.0","11,100.0","1.97M","-3.45%"
"19/07/2016","11,600.0","12,100.0","12,200.0","11,500.0","1.12M","-4.13%"
"18/07/2016","12,100.0","11,900.0","12,100.0","11,900.0","1.14M","1.68%"
"15/07/2016","11,900.0","11,600.0","12,300.0","11,600.0","4.12M","3.48%"
"14/07/2016","11,500.0","11,500.0","11,700.0","11,400.0","1.86M","0.00%"
"13/07/2016","11,500.0","11,100.0","11,700.0","11,100.0","2.04M","2.68%"
"12/07/2016","11,200.0","11,100.0","11,200.0","11,000.0","501.66K","0.00%"
"11/07/2016","11,200.0","11,200.0","11,300.0","11,000.0","713.94K","0.00%"
"08/07/2016","11,200.0","11,200.0","11,300.0","11,000.0","1.05M","0.00%"
"07/07/2016","11,200.0","11,300.0","11,400.0","11,200.0","349.12K","-0.88%"
"06/07/2016","11,300.0","11,300.0","11,400.0","11,200.0","358.40K","-0.88%"
"05/07/2016","11,400.0","11,300.0","11,600.0","11,200.0","1.17M","0.88%"
"04/07/2016","11,300.0","11,400.0","11,400.0","11,200.0","519.11K","0.00%"
"01/07/2016","11,300.0","11,300.0","11,400.0","11,100.0","504.63K","0.00%"
"30/06/2016","11,300.0","11,300.0","11,500.0","11,200.0","684.52K","-0.88%"
"29/06/2016","11,400.0","11,300.0","11,500.0","11,300.0","412.93K","0.88%"
"28/06/2016","11,300.0","11,200.0","11,400.0","11,100.0","556.28K","0.00%"
